taz_id,node_id,earliest_to_final,stabilized_to_final,in_earliest,in_stabilized,in_final,density,density_rank,major_level,outside_len_ft,line_node_dist_ft
1869,163917,added,unchanged,False,True,True,0.003041858392428595,1,4.0,11.582412355384836,5676.182043971614
1869,164331,added,added,False,False,True,0.0,0,3.0,10.894826270681557,0.0
1869,978812,removed,not_applicable,True,False,False,0.0029804199296363403,2,3.0,1569.1804629837961,1566.9002267014348
1869,1454590,removed,not_applicable,True,False,False,0.002054156635359756,6,4.0,1175.8895950958063,8.42353474628253
1869,1454612,removed,not_applicable,True,False,False,0.002028976851520437,7,4.0,3.3796306923471096,5462.733735455706
1869,1697860,removed,not_applicable,True,False,False,0.003041858392428595,1,3.0,1809.1557188902657,1816.5722277837508
1870,164242,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1870,164272,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1870,971277,removed,removed,True,True,False,0.010492798130533136,1,3.0,0.0,1.448789123160361
1870,978650,removed,not_applicable,True,False,False,0.005128342702269921,6,3.0,0.0,1935.444476764366
1870,978806,removed,removed,True,True,False,0.010124484676802385,2,3.0,0.0,25.75866959266247
1870,978812,removed,not_applicable,True,False,False,0.007001849968650657,4,3.0,0.0,1294.836955082246
1872,309526,removed,not_applicable,True,False,False,0.0011950710740574583,7,4.0,6128.993038942372,10736.347732996925
1872,735067,added,added,False,False,True,0.0,0,4.0,13.537974075423291,0.0
1872,935376,removed,not_applicable,True,False,False,0.0027871347303060562,1,3.0,845.1478399583605,2012.4659111402143
1872,935459,removed,not_applicable,True,False,False,0.0027326977476541587,2,4.0,7114.836128105271,7388.411334410081
1872,969917,added,removed,False,True,False,0.0027871347303060562,1,4.0,3.4636424291618564,6965.453730627439
1872,975694,removed,not_applicable,True,False,False,0.0023974786793409418,4,4.0,0.3082982466678099,171.95687946009147
1873,163897,added,unchanged,False,True,True,0.0036930787275498184,1,4.0,18.23493815515897,3347.7384095404464
1873,163899,removed,not_applicable,True,False,False,0.0036930787275498184,1,4.0,1437.4348462295764,3532.8495253308993
1873,543456,removed,not_applicable,True,False,False,0.003378600189034318,2,4.0,16.687139289643373,351.0237728987124
1873,935459,removed,not_applicable,True,False,False,0.0026981816463782543,4,4.0,159.72705281447776,7924.679040285059
1873,977166,removed,not_applicable,True,False,False,0.0032047236771013806,3,4.0,14817.646652517979,7271.6967953111425
1874,935459,removed,not_applicable,True,False,False,0.0031578051339892763,7,4.0,4145.68966483875,7370.250698383183
1874,977162,unchanged,unchanged,True,True,True,0.0047889377860642224,1,4.0,11.31254480119682,3513.361344423257
1874,979047,removed,not_applicable,True,False,False,0.0042195797280853075,3,4.0,1057.4274261267997,3711.5258637151355
1874,1559182,added,unchanged,False,True,True,0.0044979181803162785,2,4.0,20.461682833949137,5976.056912015366
1892,137799,removed,not_applicable,True,False,False,0.004972728632885823,3,4.0,0.0,345.99148023816264
1892,543425,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1892,558709,removed,not_applicable,True,False,False,0.0037206812456174946,8,4.0,894.8207019881007,1773.2109627630393
1892,558756,added,added,False,False,True,0.0,0,4.0,1831.7082641006043,0.0
1892,605085,added,removed,False,True,False,0.005726266491851792,2,4.0,0.0,518.8758835084737
1892,961431,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1892,976664,removed,removed,True,True,False,0.007598053372437978,1,4.0,6.897372894830216,98.09985856747443
1892,979128,removed,not_applicable,True,False,False,0.005726266491851792,2,4.0,0.0,103.76918350718915
1892,1385485,added,removed,False,True,False,0.004945168324712428,4,4.0,0.0,119.86861649155617
1893,137765,added,added,False,False,True,0.0,0,4.0,33.69630727924755,0.0
1893,137799,removed,removed,True,True,False,0.003651181163626488,4,4.0,11.374071859341191,3240.9430717786977
1893,427195,added,added,False,False,True,0.0,0,4.0,52.47412501727177,0.0
1893,960132,removed,not_applicable,True,False,False,0.003622218004922422,5,4.0,5151.512995076123,5198.057150499549
1893,1200971,removed,removed,True,True,False,0.0047054967909237085,2,4.0,2.6586520315585878,171.63779186455324
1895,142001,removed,not_applicable,True,False,False,0.0031728195012609424,6,4.0,6241.604259378877,6489.1620731248395
1895,600702,added,added,False,False,True,0.0,0,3.0,5.913811914258662,0.0
1895,867858,removed,removed,True,True,False,0.005383559420561059,1,3.0,0.0,465.0949546768009
1895,895297,removed,not_applicable,True,False,False,0.0031351768833704874,7,4.0,3525.0970509885633,3445.818267945868
1895,913373,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1895,985956,removed,not_applicable,True,False,False,0.005243825669495519,2,3.0,0.0,105.0553209111347
1895,1204421,added,removed,False,True,False,0.003584452894086106,5,3.0,0.0,2887.2275758361698
1896,141225,added,removed,False,True,False,0.013054039389091072,3,4.0,0.0,550.6600256245583
1896,141516,unchanged,added,True,False,True,0.005299282247680457,6,4.0,772.7406022598425,477.42959275626197
1896,594301,removed,not_applicable,True,False,False,0.006992589267435766,5,4.0,0.0,370.45897118330646
1896,970382,removed,not_applicable,True,False,False,0.01411406489146136,2,3.0,0.0,49.08631965407718
1896,976956,removed,not_applicable,True,False,False,0.013054039389091072,3,4.0,0.0,390.12422562390566
1896,1145465,added,unchanged,False,True,True,0.01488258346164932,1,5.0,3.6851193091899948,7582.598016882735
1897,604163,added,unchanged,False,True,True,0.0048237223622076076,1,4.0,17.254232745759737,4213.2639019243725
1897,894559,removed,not_applicable,True,False,False,0.00268029437293755,4,4.0,0.0,63.3751805410353
1897,913380,removed,not_applicable,True,False,False,0.0036169802416410454,3,3.0,7320.023341244589,7284.411445792582
1897,978742,removed,not_applicable,True,False,False,0.0039280543059396844,2,4.0,0.0,2230.800085206853
1897,1576883,removed,not_applicable,True,False,False,0.002548911731387326,5,4.0,0.0,1089.4347614862884
1898,163942,removed,not_applicable,True,False,False,8.230630274184259e-05,7,4.0,0.0,8334.205077683551
1898,655466,unchanged,unchanged,True,True,True,0.0018673755784298295,3,4.0,0.0,32.85744438888006
1898,894625,removed,not_applicable,True,False,False,0.002524285935178198,1,4.0,38.76753452542033,130.81812533778285
1898,973829,added,unchanged,False,True,True,0.0019156425043611713,2,4.0,0.0,1615.411608469329
1898,979045,removed,not_applicable,True,False,False,0.0003588484705807089,6,4.0,6.929750322959698,9669.480368345208
1899,141483,removed,not_applicable,True,False,False,0.0009792940196465608,8,4.0,9845.96077311372,15653.048398510742
1899,141939,removed,not_applicable,True,False,False,0.0024849258358080654,2,4.0,4919.744418182994,12234.388286143143
1899,142308,unchanged,unchanged,True,True,True,0.0026911611978898513,1,4.0,0.0,296.7014417169764
1899,979049,removed,not_applicable,True,False,False,0.001605241489167568,4,4.0,4569.144453492912,6948.648790833826
1900,141469,removed,not_applicable,True,False,False,0.0023636668424934825,2,4.0,5629.288088809265,9422.843615424219
1900,141939,added,added,False,False,True,0.0,0,4.0,4.3445675896296265,0.0
1900,655455,removed,not_applicable,True,False,False,0.0010194486265177073,7,4.0,8452.336244709126,4209.222433665239
1900,1538932,removed,removed,True,True,False,0.005143760878874376,1,4.0,6.688862504455395,111.98625736718523
1900,1630616,removed,not_applicable,True,False,False,0.00046618578067474445,8,5.0,911.3756706010264,2122.318157813949
1902,25330,unchanged,unchanged,True,True,True,0.005068749369942676,3,4.0,0.0,80.83461949051592
1902,135815,added,added,False,False,True,0.0,0,4.0,10.144984524321714,0.0
1902,895549,unchanged,unchanged,True,True,True,0.0035452805424557752,8,4.0,16.00609658115241,1626.2031347434074
1902,975868,removed,removed,True,True,False,0.005493525478423904,1,4.0,13.447665822837962,13.902202476857155
1902,994273,removed,not_applicable,True,False,False,0.004536144774171487,4,4.0,4334.78226285905,4003.0834021428823
1903,135653,added,removed,False,True,False,0.00322467980752676,7,4.0,2.5786120405696473,1811.2319029013347
1903,135767,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1903,135929,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1903,561783,removed,not_applicable,True,False,False,0.00322467980752676,7,4.0,255.32991031037824,1752.931256847174
1903,964065,removed,not_applicable,True,False,False,0.003690820670506841,6,3.0,277.56603386725357,1539.4161169333104
1903,969486,removed,removed,True,True,False,0.004934951160971187,2,4.0,0.5919046264795202,44.27352227580027
1903,969859,removed,removed,True,True,False,0.005221287439114396,1,3.0,0.0,17.8511170814287
1906,313438,added,added,False,False,True,0.0,0,4.0,9.36292135370539,0.0
1906,313671,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1906,581552,removed,removed,True,True,False,0.0031837610607263448,1,4.0,0.0,20.150937126575677
1906,680178,removed,not_applicable,True,False,False,0.001755165435488357,6,3.0,0.0,117.42285130126301
1906,680405,unchanged,unchanged,True,True,True,0.0017862144891495177,5,4.0,0.0,96.59860908426344
1906,894453,unchanged,unchanged,True,True,True,0.0028757152303677284,2,3.0,5.017614860744377,101.622623209153
1907,147294,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1907,313652,added,unchanged,False,True,True,0.0055097458118753065,8,4.0,0.0,423.71831777074465
1907,313666,removed,not_applicable,True,False,False,0.016500348943230506,2,4.0,0.0,157.91803159575045
1907,416170,removed,not_applicable,True,False,False,0.015513027920022031,3,3.0,0.0,2.560780894950224
1907,581471,added,removed,False,True,False,0.015292862111751748,4,4.0,0.0,709.0021521504968
1907,581497,removed,not_applicable,True,False,False,0.015292862111751748,4,4.0,0.0,16.45625215023756
1907,1379182,removed,not_applicable,True,False,False,0.009138008899103852,7,4.0,0.0,39.82155257771254
1907,1677217,added,removed,False,True,False,0.009433151206931405,6,4.0,0.0,78.6264112086979
1934,85982,removed,not_applicable,True,False,False,0.008234296998432524,1,4.0,1202.47110972824,12.57583642564714
1934,264309,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1934,264331,removed,not_applicable,True,False,False,0.0031149591383315745,8,4.0,16.74957625253473,62.71134937616916
1934,264636,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1934,409264,added,removed,False,True,False,0.008234296998432524,1,4.0,0.0,988.9668364264071
1934,483265,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1934,532399,added,removed,False,True,False,0.006813577751986112,3,4.0,1.8226565468162608,3108.377387452039
1934,602604,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1934,966075,removed,not_applicable,True,False,False,0.005914027803114796,5,4.0,10.00585410982406,73.57176834210274
1934,966721,added,removed,False,True,False,0.0034340534179841255,7,4.0,15.011061879175067,317.5195446718892
1934,1539617,removed,not_applicable,True,False,False,0.006813577751986112,3,4.0,2223.4699759400146,2806.358245248205
1935,85976,added,removed,False,True,False,0.009515575183239512,1,4.0,14.524529643341545,1595.5908361708596
1935,264426,added,removed,False,True,False,0.008729310379150071,2,4.0,18.944577946726852,2294.5628861794435
1935,409262,added,added,False,False,True,0.0,0,4.0,12.305855419417869,0.0
1935,528348,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1935,966061,removed,not_applicable,True,False,False,0.008498754232512751,3,4.0,5368.989644782732,5492.46745009615
1935,968604,removed,not_applicable,True,False,False,0.009515575183239512,1,4.0,172.16745230503662,1584.4019887002191
1935,1372194,removed,not_applicable,True,False,False,0.008729310379150071,2,4.0,1121.5490937039747,1417.4820122275898
1935,1669115,removed,not_applicable,True,False,False,0.005274530683890521,7,4.0,5.956975330285547,209.4673222309447
1964,85957,added,added,False,False,True,0.0,0,4.0,1799.559354497979,0.0
1964,264724,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1964,539082,added,removed,False,True,False,0.005210565476127643,6,4.0,0.0,500.84077233307846
1964,560041,removed,not_applicable,True,False,False,0.005994801094321714,4,4.0,4984.656247280905,5205.663902543183
1964,641824,removed,removed,True,True,False,0.009447043152158925,1,4.0,0.0,36.346606454599446
1964,966861,removed,not_applicable,True,False,False,0.00645624669357266,3,4.0,4070.7310470748644,4385.247676028468
1964,1145336,removed,not_applicable,True,False,False,0.008277468726820265,2,4.0,0.0,47.130512332852014
1964,1578489,added,added,False,False,True,0.0,0,4.0,30.01974505541787,0.0
1965,91856,added,added,False,False,True,0.0,0,4.0,687.2066206941513,0.0
1965,264396,added,added,False,False,True,0.0,0,4.0,0.16710268140330006,0.0
1965,264520,unchanged,unchanged,True,True,True,0.005228491930042668,2,4.0,3.352034322842794,29.55674101065822
1965,644604,removed,removed,True,True,False,0.0050995440540550635,3,4.0,0.0,5.291492829105278
1965,644633,removed,not_applicable,True,False,False,0.0038888577645644668,6,4.0,0.0,2142.672882777599
1965,1141541,unchanged,unchanged,True,True,True,0.00837336772716472,1,4.0,5.779321613182118,165.4244596838954
1979,406882,removed,not_applicable,True,False,False,0.00013566096228070657,9,4.0,3.91727034861947,5734.315036942777
1979,527191,added,added,False,False,True,0.0,0,3.0,31.110844869364136,0.0
1979,538525,added,removed,False,True,False,0.002381934086736194,2,4.0,0.0,5629.506794287537
1979,581564,added,added,False,False,True,0.0,0,4.0,1686.9653744380425,0.0
1979,740612,removed,not_applicable,True,False,False,0.0012113574873354454,4,4.0,5.447863680743127,31.688879246100814
1979,965439,removed,not_applicable,True,False,False,0.002381934086736194,2,4.0,1180.274687807636,1222.7030785327563
1979,967696,removed,removed,True,True,False,0.0037779471676516415,1,3.0,2.462386843533903,34.81627712924071
1979,1453576,added,removed,False,True,False,0.0008625239953426618,7,4.0,5.767919455755754,631.7301080587674
1980,85931,removed,not_applicable,True,False,False,0.002224138200370235,1,3.0,38.955451984841666,5977.142504759133
1980,264203,removed,not_applicable,True,False,False,0.001634371055109943,3,4.0,0.0,321.8332223857952
1980,482887,unchanged,unchanged,True,True,True,0.0020052176587072564,2,3.0,5.948728104163142,28.570822552281907
1980,529191,added,added,False,False,True,0.0,0,3.0,0.0,0.0
1980,530475,removed,not_applicable,True,False,False,0.0012797956615567933,5,4.0,0.470138245132077,26.553759186635148
1980,693700,added,removed,False,True,False,0.0008385968991902144,7,3.0,22.303537330187172,327.3212037634648
1980,964483,added,removed,False,True,False,0.002224138200370235,1,4.0,0.0,5551.509604451526
1980,964484,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1983,261135,removed,not_applicable,True,False,False,0.0005699987393666033,6,4.0,12783.517412317886,9240.665298304055
1983,965876,removed,not_applicable,True,False,False,0.0010268598009688398,4,3.0,168.90518529356095,913.9044760089093
1983,982234,removed,not_applicable,True,False,False,0.0012578151276518396,2,3.0,0.0,1485.2067371035137
1983,982311,removed,not_applicable,True,False,False,0.0010499605240681614,3,3.0,0.08884557926715611,13899.242282146588
1983,1646247,added,unchanged,False,True,True,0.0014273592173523117,1,3.0,1.2875183061028308,36.315407146274715
1984,740856,removed,not_applicable,True,False,False,0.0012296600821351672,5,3.0,2387.266142353545,352.99059712393597
1984,965871,removed,not_applicable,True,False,False,0.0015708054255140875,3,3.0,0.0,3025.7609591239134
1984,1565013,unchanged,unchanged,True,True,True,0.0015386467437231658,4,3.0,0.0,2792.8844656684146
1984,1565017,removed,not_applicable,True,False,False,0.0020908736616600324,2,3.0,0.0,5.404122011622157
1987,262218,removed,not_applicable,True,False,False,0.005205210937267238,7,4.0,2448.789569850405,2795.9447472294796
1987,262409,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1987,262586,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1987,262668,added,unchanged,False,True,True,0.009204443126096869,3,4.0,0.0,207.5142860310857
1987,408474,removed,removed,True,True,False,0.0062862113805826885,5,4.0,0.0,19.33449734058769
1987,964020,removed,not_applicable,True,False,False,0.009204443126096869,3,4.0,0.0,0.44280572488079056
1987,964462,added,added,False,False,True,0.0,0,4.0,0.0,0.0
1987,965306,removed,removed,True,True,False,0.010975546396043458,1,4.0,0.0,4.583163896185745
1988,82785,added,unchanged,False,True,True,0.006931276638632529,1,3.0,0.0,869.5982673532698
1988,262218,added,unchanged,False,True,True,0.005313053623531174,5,4.0,4.841736283158279,1807.4026818697
1988,482948,unchanged,unchanged,True,True,True,0.006341095431886264,3,3.0,0.0,170.44620927623325
1988,657858,removed,not_applicable,True,False,False,0.005432139558145094,4,3.0,35.458763641737214,64.33722131932402
1988,962740,removed,not_applicable,True,False,False,0.0044488705116097985,6,4.0,0.0,80.93366336310051
1988,1092316,removed,not_applicable,True,False,False,0.006600248487610116,2,4.0,6.613631558639246,13.221908931731008
2004,409429,removed,removed,True,True,False,0.010272499104242234,4,3.0,12.46032716213032,425.9146087826257
2004,639654,added,added,False,False,True,0.0,0,3.0,1165.0715439950638,0.0
2004,681537,removed,not_applicable,True,False,False,0.010389667578910234,1,3.0,0.0,34.2523700241325
2004,883843,removed,not_applicable,True,False,False,0.010308652480498665,2,4.0,5506.290629705421,5641.401979152968
2004,982076,added,removed,False,True,False,0.010389667578910234,1,3.0,0.0,289.8342391754232
2004,982154,removed,not_applicable,True,False,False,0.007856310138388101,5,3.0,67.76152120097616,127.01888062600084
2005,52230,added,removed,False,True,False,0.003336563508165641,5,3.0,0.0,105.38179716688772
2005,261766,removed,not_applicable,True,False,False,0.003336563508165641,5,3.0,0.0,90.08097308437306
2005,409427,added,added,False,False,True,0.0,0,3.0,0.0,0.0
2005,681540,added,removed,False,True,False,0.004629318731543992,3,3.0,0.0,350.7090192047003
2005,732076,removed,not_applicable,True,False,False,0.0024501390658163867,6,4.0,0.0,48.9294913224876
2005,854525,removed,not_applicable,True,False,False,0.008020862401694783,1,3.0,0.0,24.37939166807419
2005,895596,added,removed,False,True,False,0.008020862401694783,1,4.0,0.0,1500.6091433220618
2005,982005,removed,not_applicable,True,False,False,0.004629318731543992,3,3.0,0.0,126.59829132258893
2055,52192,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2055,637664,added,added,False,False,True,0.0,0,3.0,0.0,0.0
2055,895499,removed,not_applicable,True,False,False,0.005752367659932623,4,4.0,0.0,458.3333787208621
2055,895588,removed,not_applicable,True,False,False,0.008139644108214685,2,3.0,0.0,71.92265196703373
2055,982068,added,removed,False,True,False,0.008139644108214685,2,3.0,0.0,105.52085196599364
2055,982179,removed,not_applicable,True,False,False,0.0035499297311297213,6,3.0,3273.649582977114,2839.402851967141
2055,982770,added,added,False,False,True,0.0,0,3.0,1.723457221455277,0.0
2055,1575039,removed,removed,True,True,False,0.007269984356960127,3,3.0,0.0,52.36221645674804
2055,1679439,added,removed,False,True,False,0.005752367659932623,4,3.0,0.0,478.7426532292041
2056,52197,added,added,False,False,True,0.0,0,3.0,1160.3546752164145,0.0
2056,639798,added,removed,False,True,False,0.017059966149113724,1,3.0,0.0,243.79569589503348
2056,982344,removed,not_applicable,True,False,False,0.017059966149113724,1,3.0,0.0,13.466129521739447
2056,982680,removed,removed,True,True,False,0.009094299717300755,2,3.0,0.0,80.47845533905617
2056,1399949,removed,removed,True,True,False,0.00810295415371134,3,5.0,0.0,7.024252719754222
2056,1399955,added,added,False,False,True,0.0,0,5.0,0.0,0.0
2056,1679776,removed,not_applicable,True,False,False,0.003135695159066924,7,5.0,0.0,68.32669911590659
2089,320307,unchanged,added,True,False,True,0.0014845318462869646,7,4.0,0.0,334.2303693617888
2089,418208,removed,removed,True,True,False,0.0016503934770752443,5,4.0,0.0,12.184622751688845
2089,418492,added,unchanged,False,True,True,0.0025472096936760454,3,4.0,1.9795954283550712,5.324372328478499
2089,687811,removed,not_applicable,True,False,False,0.003505383896298978,1,4.0,0.0,170.157332823539
2089,741333,added,unchanged,False,True,True,0.002234884681489193,4,4.0,0.0,2086.0905594699643
2089,880320,removed,not_applicable,True,False,False,0.0034553051501242135,2,4.0,0.0,238.78287162237356
2090,149641,unchanged,unchanged,True,True,True,0.0024749163680068543,1,4.0,20.56931090476465,4928.883174597224
2090,320308,unchanged,unchanged,True,True,True,0.0014020274310504923,5,4.0,0.0,1511.8315367118096
2090,333543,removed,not_applicable,True,False,False,0.0012234905694690512,6,4.0,0.0,374.98419370453536
2090,879665,removed,removed,True,True,False,0.0018419218996950349,3,4.0,0.0,338.28337735664593
2090,1074029,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2119,317661,added,added,False,False,True,0.0,0,4.0,41.43696705242,0.0
2119,317818,removed,not_applicable,True,False,False,0.003599676321685148,1,4.0,2772.4160240242095,3102.224711730383
2119,575606,removed,not_applicable,True,False,False,0.002802114097324017,4,4.0,0.0,477.7687550409467
2119,609164,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2119,879700,added,removed,False,True,False,0.0031882120977449607,3,4.0,0.0,676.8596774817801
2119,1071866,added,removed,False,True,False,0.002802114097324017,4,4.0,0.0,2320.7544555325558
2119,1072706,removed,not_applicable,True,False,False,0.0022712007530022644,8,4.0,7188.537056112168,6324.120760703949
2119,1073882,added,removed,False,True,False,0.0021265932186574983,9,4.0,5.374681485869049,1628.0979538457636
2119,1073890,removed,not_applicable,True,False,False,0.003533297417649333,2,4.0,3.6061953439025145,108.71143508516252
2120,147688,added,added,False,False,True,0.0,0,4.0,1385.748687102634,0.0
2120,318021,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2120,575264,removed,not_applicable,True,False,False,0.002907080212399425,2,4.0,28.86063246169862,273.1945300683226
2120,1073829,removed,not_applicable,True,False,False,0.001409471554789837,7,4.0,0.0,2576.549044233338
2120,1520261,removed,not_applicable,True,False,False,0.0015743327273128212,4,4.0,0.0,59.61757447708978
2120,1559717,removed,not_applicable,True,False,False,0.004617662958051901,1,4.0,0.0,0.6637924008780585
2120,1618529,added,removed,False,True,False,0.004617662958051901,1,4.0,0.0,54.582614985985785
2120,1694988,added,removed,False,True,False,0.002907080212399425,2,4.0,0.0,725.0927524341305
2139,417557,added,added,False,False,True,0.0,0,4.0,877.397520233655,0.0
2139,573680,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2139,574754,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2139,741584,removed,not_applicable,True,False,False,0.00360813620306572,5,4.0,898.130301537593,1760.7840401866818
2139,805633,added,removed,False,True,False,0.004706325964852445,1,4.0,1.271128309513547,653.6123679314824
2139,879067,removed,not_applicable,True,False,False,0.003437241256660744,6,4.0,18.70125257684859,60.46819287290176
2139,879542,added,removed,False,True,False,0.00360813620306572,5,4.0,6.966122744226676,1789.5368110576062
2139,1674122,removed,removed,True,True,False,0.003815008613841019,3,4.0,0.0,85.74801721964046
2139,1694074,removed,not_applicable,True,False,False,0.004479575688694614,2,4.0,867.1089055875583,31.07606167680115
2140,417568,removed,not_applicable,True,False,False,0.005112651859572605,5,4.0,6750.166047746732,6935.631201495737
2140,575354,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2140,741584,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2140,805629,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2140,1072562,added,removed,False,True,False,0.00793493255814632,3,4.0,4.879443947858115,2609.0785153643496
2140,1456995,removed,not_applicable,True,False,False,0.005590274500377359,4,4.0,0.0,25.594490540807175
2140,1549762,removed,not_applicable,True,False,False,0.00420382387288249,7,4.0,0.0,137.35598581833997
2140,1577028,added,removed,False,True,False,0.005590274500377359,4,4.0,0.0,1057.1724501982203
2140,1637634,added,removed,False,True,False,0.009859888443430057,1,4.0,0.0,711.6106973729993
2140,1637636,removed,not_applicable,True,False,False,0.009859888443430057,1,4.0,0.0,400.61342672147543
2175,147076,removed,not_applicable,True,False,False,0.0018394782393593959,4,4.0,8481.282430462374,7757.739385616731
2175,147175,removed,not_applicable,True,False,False,0.0015462895465607036,5,4.0,27.941846281586866,2593.624330448297
2175,147180,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2175,312541,added,added,False,False,True,0.0,0,4.0,4351.486243627306,0.0
2175,574803,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2175,574835,removed,not_applicable,True,False,False,0.0038229980750897623,2,3.0,0.0,176.41055288237737
2175,732066,added,removed,False,True,False,0.001280889308620901,8,4.0,0.0,2039.3711783049266
2175,879989,added,added,False,False,True,0.0,0,4.0,116.27348080360194,0.0
2175,1085155,removed,removed,True,True,False,0.0031528272160234456,3,3.0,3.818142813671564,259.9936949111051
2175,1686358,added,removed,False,True,False,0.004708371001370078,1,3.0,20.184775955081513,2398.3425994226222
2176,147051,added,added,False,False,True,0.0,0,4.0,339.72423470934723,0.0
2176,147060,added,removed,False,True,False,0.003071805569829136,1,4.0,1.5478648235599664,1738.459631392436
2176,147175,removed,removed,True,True,False,0.0009752613601851319,4,4.0,0.0,288.07960243049587
2176,731989,removed,not_applicable,True,False,False,0.0023293852605068615,2,4.0,0.0,283.7198495867309
2176,731990,removed,not_applicable,True,False,False,0.00028919748272573654,6,4.0,0.0,2070.9157567673506
2176,732067,removed,not_applicable,True,False,False,0.003071805569829136,1,4.0,582.0514459462237,6086.934897796125
2176,732068,added,removed,False,True,False,0.00224767212641684,3,4.0,0.0,5442.693691644641
2239,325282,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2239,325792,added,unchanged,False,True,True,0.004187072081810842,1,3.0,8.132419276083684,692.4253526986051
2239,328955,added,removed,False,True,False,0.0009087403400479274,9,4.0,0.0,2606.2942530832966
2239,329011,added,removed,False,True,False,0.0017944136969302307,4,4.0,0.0,6942.027503435614
2239,329069,added,added,False,False,True,0.0,0,4.0,0.0,0.0
2239,817358,removed,not_applicable,True,False,False,0.0017944136969302307,4,3.0,8473.362714866686,7981.120989894876
2239,886530,removed,not_applicable,True,False,False,0.0025451511032871087,2,4.0,0.0,543.7795246865945
2239,1530697,removed,not_applicable,True,False,False,0.0011743102267658752,7,4.0,1815.551834099233,7624.9041290804735
2239,1552228,removed,not_applicable,True,False,False,0.0019458707701867884,3,3.0,0.0,16.526749394668165
2240,148562,added,added,False,False,True,0.0,0,3.0,0.0,0.0
2240,148581,removed,not_applicable,True,False,False,0.006138270590201613,3,4.0,5937.5775734489525,9954.642175728031
2240,325797,removed,removed,True,True,False,0.012757043736596444,1,3.0,0.0,118.61457677186868
2240,886535,removed,not_applicable,True,False,False,0.004236391931184718,7,4.0,5932.736185937588,6548.829211843451
2240,1459851,removed,not_applicable,True,False,False,0.005050862027571205,4,3.0,0.0,4758.755221737549
2241,325989,added,added,False,False,True,0.0,0,3.0,2048.3260459102576,0.0
2241,817358,removed,removed,True,True,False,0.004716823757287103,7,3.0,0.0,3508.895573005084
2241,817581,removed,not_applicable,True,False,False,0.009874515511307903,1,3.0,4232.087357226724,3946.0586925456937
2241,882362,removed,not_applicable,True,False,False,0.004995433486295014,6,4.0,3349.6349477857543,2867.5589017976304
2241,1561100,removed,not_applicable,True,False,False,0.007296923393590015,2,3.0,2102.234361627973,2097.645539639565
2461,93692,unchanged,unchanged,True,True,True,0.0027595250856136642,3,4.0,0.0,4416.166650219178
2461,282287,removed,not_applicable,True,False,False,0.0016734055521149388,7,3.0,5111.75669088559,4949.202165893181
2461,419776,removed,not_applicable,True,False,False,0.0029028120316357577,2,4.0,582.7972313900448,1012.3674507810449
2461,708604,removed,not_applicable,True,False,False,0.0031778963209734023,1,3.0,4705.786498079874,7509.7149398843685
2568,196188,added,added,False,False,True,0.0,0,4.0,2.8710727351937826,0.0
2568,502163,removed,not_applicable,True,False,False,0.006559655241492614,3,4.0,181.31483285766748,179.18442180082783
2568,502280,removed,removed,True,True,False,0.010925005098823822,1,4.0,0.0,214.45729043439678
2568,605687,removed,not_applicable,True,False,False,0.0023848524143681303,6,3.0,3227.0441846862923,3263.5006122079817
2568,1012669,removed,removed,True,True,False,0.0018427006243454138,7,4.0,0.0,40.9350397068022
2569,30100,removed,not_applicable,True,False,False,0.007078435645198771,3,4.0,7367.555310183438,7495.351101250801
2569,196278,removed,not_applicable,True,False,False,0.0,8,4.0,4797.887691644715,4691.085734792797
2569,196322,added,added,False,False,True,0.0,0,4.0,2415.8803178344547,0.0
2569,605687,removed,not_applicable,True,False,False,0.0026907096018914185,5,3.0,859.2982525325862,835.1552926716163
